암호화요양기호,요양기관명,교통편명,노선번호,하차지점,방향,거리,비고
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,시내버스,330,"판교청소년수련관,종합사회복지관",,,시내버스
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,시내버스,340,"판교청소년수련관,종합사회복지관",,,시내버스
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4MiQyNjE4MzIjODEjJDEjJDYjJDgz,노블정형외과의원,시내버스,103,"판교청소년수련관,종합사회복지관",,,시내버스
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,시내버스,"22-1,3,3-1,70,7-5,10-,17,32,33,67,70,77",모란시장,모란시장방향,성남대로,"잠실에서 분당오는 버스는 무조건 모란역 경유, 수원(77-1번), 천호동(30번)외 다수"
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQ3MiQyNjE4MzIjODEjJDEjJDYjJDgz,고려드림내과의원,지하철,"분당선, 8호선",모란역,모란시장방향 5번출구,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDgjJDgz,페리오플란트치과의원,마을버스,10,병원건너편,파파이스건물 앞,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDgjJDgz,페리오플란트치과의원,마을버스,100,병원건너편,파파이스건물 앞,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDgjJDgz,페리오플란트치과의원,마을버스,"17,7-1",병원건너편,파파이스건물 앞,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxOTYxIzMxIyQxIyQ3IyQwMyQzNjEyMjIjNjEjJDEjJDgjJDgz,페리오플란트치과의원,지하철,8호선,신흥역,3번출구에서 약10m직진 투썸플레이스 4층,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,에디슨 소아청소년과의원,시내버스,2,신흥시장,,5m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,에디슨 소아청소년과의원,시내버스,50,신흥시장,,5m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQwMyQyNjE0ODEjODEjJDEjJDIjJDgz,에디슨 소아청소년과의원,시내버스,200,신흥시장,,5m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxOTYxIzMxIyQxIyQ3IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz,서울OK치과의원,시내버스,17,신흥역,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,5,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,55,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,330,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,331,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,350,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,357,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,380,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,시내버스,390,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,마을버스,73-1,풍성신미주아파트,판교테크노벨리 방향,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQyIyQxIyQwMCQ0NjE0ODEjNTEjJDEjJDYjJDgz,준이비인후과의원,마을버스,812,풍성신미주아파트,판교테크노벨리 방향,,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,동서경희한의원,시내버스,31,엠코타운플로리체,위례푸른초등학교,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,동서경희한의원,시내버스,15-1,엠코타운플로리체,위례푸른초등학교,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,동서경희한의원,시내버스,200,엠코타운플로리체,위례푸른초등학교,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,동서경희한의원,시내버스,331,엠코타운플로리체,위례푸른초등학교,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMTkxIzIxIyQxIyQ1IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz,동서경희한의원,시내버스,33,엠코타운플로리체,위례푸른초등학교,50m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,늘좋은한의원,지하철,분당선,태평역 2번 출구,태평동오거리 방향,1km,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,늘좋은한의원,시내버스,"100,315,9",태평동오거리,오거리 방향,10m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDAjJDgz,늘좋은한의원,마을버스,"77,78",한의원앞,,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNzEjJDEjJDgjJDgz,성모요양병원,시내버스,50,종점,야탑역 4번 출구에서 분당테크노파크 방향,,버스로 약 10분
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzIxIyQxIyQxIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz,서울하이안치과의원,시내버스,"2,55-1,250,300",아데나팰리스 정거장,정자 1주민센터에서 네이버 건물/ 미금 방향,,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,분당척병원,지하철,분당선,야탑역,1번출구 나와서 직진 70미터 우측건물,70미터,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,분당척병원,시내버스,야탑역,야탑역,야탑역 가는 버스 전부 가능함.,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,두리치과의원,시내버스,220,중앙시장,구시청방향,5m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDgjJDgz,두리치과의원,지하철,분당선,태평역,구시청방향,300m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,조준현치과의원,시내버스,"4419,462,303,302,100","구시청, 신흥1동 주민센터",구시청 삼거리 방향,50M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,조준현치과의원,시내버스,"3-1,220,50,330,200,50-1,382","구시청, 신흥1동 주민센터",구시청 삼거리 방향,50M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,조준현치과의원,지하철,분당선,태평역,3번출구,,버스 환승이나 도보
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ5MiQyNjE4MzIjNjEjJDEjJDgjJDgz,분당야탑약선당한의원,지하철,수인분당선,야탑역,"1, 2번 출구 남쪽 골목방향(1번만 에스컬레이터)",70미터가량,국민은행 야탑역지점 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,성남속편한내과의원,시내버스,"220,2,200,50",병원앞,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,성남속편한내과의원,시내버스,"240,2-1,3-1",병원앞,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,성남속편한내과의원,시내버스,"302,407,462",병원앞,,,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ1IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,성남속편한내과의원,지하철,8호선,신흥역 3번 출구,성남 이마트 방향,700m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzMxIyQxIyQ3IyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,분당태강한의원,지하철,야탑역,3번출구,NC백화점정문방향,50m,아미고타워 4층
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,수내밝은성모안과의원,시내버스,"2-1,17,33,116",분당 동국대 한방병원,대각선 건너편,30미터,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,수내밝은성모안과의원,마을버스,"115,109-1",수내 초등학교,건너편,30미터,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQ4OSQzNjE0ODEjNTEjJDEjJDIjJDgz,수내밝은성모안과의원,지하철,분당선,수내역,직선 방향,800미터,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ4MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,서울삼성안과의원,마을버스,76,태평역,중앙시장방향,500m,판교
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,바른마디병원,시내버스,"100 ,57",금광1동 주민센터 앞,신구대방향,5M,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,바른마디병원,시내버스,"17,17-1",금광1동 주민센터 앞,신구대 방향,5M,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,바른마디병원,시내버스,720-1,금광1동 주민센터 앞,신구대 방향,5M,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,바른마디병원,시내버스,407,금광1동 주민센터 앞,신구대 방향,5M,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQ1IyQwMCQzNjEwMDIjNDEjJDEjJDgjJDgz,바른마디병원,마을버스,7,금광1동 주민센터 앞,신구대 방향,5M,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNDgxNzAyIzExIyQxIyQzIyQxMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,서울아름치과의원,시내버스,,,,,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNTEjJDEjJDYjJDgz,분당연세플러스안과의원,지하철,수인분당선,미금역1번,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjODEjJDEjJDIjJDgz,곽희준한의원,지하철,야탑역,1번출구,직진,100미터,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzIxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDYjJDgz,소망플란트치과의원,지하철,8호선,산성역 3번출구,포레스티아 아파트 방향,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,시내버스,2,,,,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,시내버스,220,수내역 롯데백화,3번출구 방향,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,시내버스,52,수내역 롯데백화점,3번출구 방향,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,시내버스,1303,수내역 롯데백화점,3번출구 방향,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,마을버스,601,수내역 롯데백화점 후문,3번출구 방향,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxNzAyIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,분당후즈후치과의원,지하철,분당선,수내역,3번출구 나와서 우측방향,50m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,마을버스,7-2,학년쇼핑,남부경찰서방향,5m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ5IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz,우리집의원,시내버스,720,학년쇼핑,남부경찰서방향,5m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,5,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,33,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,103,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,330,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,340,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,340-1,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,350,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,9300,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,시내버스,1005,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,마을버스,812,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,마을버스,75,삼환 진덕아파트,탄천강방향 탑골사거리 가기전,100m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,분당수요양병원,자가용,,,이매촌 삼환아파트 맞은편,100m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,상탑성모의원,시내버스,,,,,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,더휴한의원,시내버스,602-1,"H스퀘어, 하이펙스",우측 삼환하이펙스 B동 건물,30m,
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQzNjE4MzIjODEjJDEjJDYjJDgz,더휴한의원,시내버스,602-2,"H스퀘어, 하이펙스",우측 삼환하이펙스 B동 건물,30m,
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzExIyQxIyQ3IyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,신현대치과의원,시내버스,"33,380,누리1",병원앞,사기막골.도촌동,3미터,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNTEjJDEjJDYjJDgz,로즈피부과의원,지하철,분당선,4번출구,카페거리 방향,500m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,지하철,분당선,야탑역,3번출구 킴스클럽방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,5,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,9,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,17,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,50,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,51,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,52,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,55,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,57,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,60,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,77-1,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,90,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,103,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,116-3,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,119,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQxMyQ0NjEwMDIjNjEjJDEjJDgjJDgz,바른세상병원,시내버스,200,야탑역,야탑역 3번출구 킴스클럽 방향,200m,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,일이삼한의원,지하철,신분당선,정자역 6번출구,"느티마을 3,4단지",300미터,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,일이삼한의원,지하철,분당선,정자역 1번출구,느티마을 3.4단지,500미터,
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzUxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDQjJDgz,일이삼한의원,시내버스,101 116-3 222 51 720,한솔주공7단지,느티마을 3.4단지,150미터,안촌유치원 건너편 숲안조합상가 2층에 위치
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,한일정형외과의원,시내버스,51,은행시장,우리은행 방향,10m,
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz,한일정형외과의원,마을버스,10,은행시장,우리은행방향,10m,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,지하철,분당선,이매역,9번출구,도보 5~10분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,시내버스,33,상공회의소,,도보1분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,시내버스,55,아름마을.방아다리사거리,,도보4분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,시내버스,116,아름마을.방아다리사거리,,도보4분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz,제이탑정형외과의원,마을버스,3-1,아름마을.방아다리사거리,,도보4분,
JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,분당예비뇨기과의원,시내버스,효자촌이나 서현중학교방면운행버스,효자촌이나 서현중학교건너편하차,분당으로 들어올 때,,
